venta_id,cliente_id,producto_id,canal,cantidad,precio_unitario,descuento_pct,total_venta,metodo_pago,estado_venta,fecha_venta,zona_tienda
VS-0002379,CLI-01520,PRD-0077,tienda_sur,8,53.83,10,430.64,transferencia,completada,2026-02-05 04:38:34,zona_c
VS-0002380,CLI-01243,PRD-0179,tienda_sur,6,369.64,5,2217.84,yape,completada,2026-03-04 21:21:43,zona_d
VS-0002381,CLI-02112,PRD-0068,tienda_sur,5,166.65,0,833.25,efectivo,completada,2026-03-17 19:40:03,zona_d
VS-0002382,CLI-00821,PRD-0125,tienda_sur,3,313.28,0,939.84,tarjeta,completada,2026-01-28 15:14:23,zona_b
VS-0002383,CLI-01097,PRD-0193,tienda_sur,7,37.28,20,260.96,efectivo,completada,2026-03-27 09:25:18,zona_d
VS-0002384,CLI-01327,PRD-0108,tienda_sur,1,139.33,0,139.33,yape,completada,2026-03-06 04:26:48,zona_c
VS-0002385,CLI-01088,PRD-0134,tienda_sur,2,78.1,20,156.2,transferencia,completada,2026-03-05 08:26:33,zona_c
VS-0002386,CLI-02210,PRD-0051,tienda_sur,1,328.46,0,328.46,tarjeta,completada,2026-01-24 11:37:23,zona_c
VS-0002387,CLI-00530,PRD-0027,tienda_sur,3,27.59,10,82.77,efectivo,completada,2026-02-05 07:07:12,zona_a
VS-0002388,CLI-00824,PRD-0160,tienda_sur,2,46.94,0,93.88,tarjeta,completada,2026-03-31 06:04:18,zona_b
VS-0002389,CLI-02350,PRD-0028,tienda_sur,5,7.24,15,36.2,tarjeta,devuelta,2026-02-11 17:08:41,zona_c
VS-0002390,CLI-01456,PRD-0122,tienda_sur,3,249.51,0,748.53,tarjeta,completada,2026-01-06 20:33:41,zona_a
VS-0002391,CLI-02212,PRD-0078,tienda_sur,7,54.94,0,384.58,efectivo,completada,2026-03-24 00:33:07,zona_c
VS-0002392,CLI-00400,PRD-0183,tienda_sur,7,45.73,0,320.11,tarjeta,completada,2026-03-19 01:31:50,zona_a
VS-0002393,CLI-00809,PRD-0066,tienda_sur,2,655.27,20,1310.54,efectivo,completada,2026-01-11 10:32:59,zona_d
VS-0002394,CLI-01704,PRD-0133,tienda_sur,8,82.31,15,658.48,tarjeta,completada,2026-01-15 18:45:01,zona_d
VS-0002395,CLI-02768,PRD-0141,tienda_sur,3,142.42,0,427.26,efectivo,completada,2026-03-29 09:15:00,zona_c
VS-0002396,CLI-02494,PRD-0143,tienda_sur,3,20.15,10,60.45,tarjeta,completada,2026-03-04 16:18:20,zona_a
VS-0002397,CLI-00822,PRD-0015,tienda_sur,6,51.61,10,309.66,tarjeta,completada,2026-01-28 05:30:02,zona_b
VS-0002398,CLI-00582,PRD-0028,tienda_sur,8,7.24,15,57.92,transferencia,completada,2026-03-28 18:16:04,zona_a
VS-0002399,CLI-01417,PRD-0020,tienda_sur,3,308.84,5,926.52,transferencia,completada,2026-01-09 15:39:32,zona_c
VS-0002400,CLI-00829,PRD-0134,tienda_sur,4,97.62,0,390.48,transferencia,completada,2026-03-18 23:41:34,zona_b
VS-0002401,CLI-00141,PRD-0030,tienda_sur,6,197.47,20,1184.82,tarjeta,completada,2026-02-18 05:16:38,zona_d
VS-0002402,CLI-01235,PRD-0059,tienda_sur,7,131.35,10,919.45,efectivo,completada,2026-01-28 08:18:30,zona_a
VS-0002403,CLI-00979,PRD-0152,tienda_sur,1,89.92,10,89.92,yape,completada,2026-01-06 06:11:31,zona_c
VS-0002404,CLI-01569,PRD-0200,tienda_sur,7,32.25,5,225.75,yape,completada,2026-03-11 12:48:09,zona_a
VS-0002405,CLI-02844,PRD-0077,tienda_sur,1,56.82,5,56.82,yape,completada,2026-03-26 12:06:25,zona_c
VS-0002406,CLI-02999,PRD-0194,tienda_sur,7,140.74,20,985.18,tarjeta,pendiente,2026-02-09 06:23:09,zona_b
VS-0002407,CLI-01048,PRD-0047,tienda_sur,8,194.46,20,1555.68,efectivo,completada,2026-02-07 17:06:56,zona_d
VS-0002408,CLI-00145,PRD-0017,tienda_sur,7,702.99,5,4920.93,tarjeta,completada,2026-01-10 04:05:49,zona_c
VS-0002409,CLI-02771,PRD-0160,tienda_sur,6,46.94,0,281.64,efectivo,devuelta,2026-01-29 17:38:50,zona_a
VS-0002410,CLI-02250,PRD-0069,tienda_sur,8,52.47,5,419.76,yape,completada,2026-02-12 09:21:40,zona_d
VS-0002411,CLI-01225,PRD-0010,tienda_sur,5,132.73,10,663.65,transferencia,devuelta,2026-01-01 05:44:39,zona_d
VS-0002412,CLI-00847,PRD-0018,tienda_sur,5,143.21,0,716.05,yape,pendiente,2026-03-27 11:57:19,zona_a
VS-0002413,CLI-02229,PRD-0138,tienda_sur,1,138.89,5,138.89,tarjeta,completada,2026-01-31 00:42:51,zona_d
VS-0002414,CLI-01195,PRD-0028,tienda_sur,3,7.24,15,21.72,tarjeta,devuelta,2026-01-13 17:49:22,zona_d
VS-0002415,CLI-01916,PRD-0027,tienda_sur,3,26.06,15,78.18,yape,devuelta,2026-03-19 08:46:52,zona_d
VS-0002416,CLI-02439,PRD-0170,tienda_sur,1,111.76,0,111.76,tarjeta,completada,2026-03-20 12:35:43,zona_d
VS-0002417,CLI-02286,PRD-0124,tienda_sur,4,137.62,20,550.48,tarjeta,completada,2026-01-06 13:50:19,zona_d
VS-0002418,CLI-02602,PRD-0122,tienda_sur,6,212.08,15,1272.48,efectivo,completada,2026-02-26 11:47:48,zona_b
VS-0002419,CLI-00149,PRD-0167,tienda_sur,5,159.02,0,795.1,tarjeta,completada,2026-02-02 22:18:38,zona_a
VS-0002420,CLI-01321,PRD-0068,tienda_sur,6,166.65,0,999.9,tarjeta,completada,2026-03-18 07:14:29,zona_b
VS-0002421,CLI-02025,PRD-0021,tienda_sur,2,17.3,5,34.6,transferencia,completada,2026-03-26 09:04:11,zona_d
VS-0002422,CLI-02250,PRD-0145,tienda_sur,8,272.51,20,2180.08,efectivo,completada,2026-01-06 01:38:24,zona_b
VS-0002423,CLI-01230,PRD-0174,tienda_sur,6,300.93,5,1805.58,yape,completada,2026-01-12 10:39:01,zona_b
VS-0002424,CLI-01604,PRD-0178,tienda_sur,2,87.6,0,175.2,transferencia,devuelta,2026-03-07 00:14:03,zona_a
VS-0002425,CLI-00821,PRD-0089,tienda_sur,2,68.95,0,137.9,efectivo,completada,2026-01-24 01:43:50,zona_c
VS-0002426,CLI-02519,PRD-0138,tienda_sur,4,131.58,10,526.32,tarjeta,completada,2026-03-08 00:38:08,zona_a
VS-0002427,CLI-01482,PRD-0055,tienda_sur,2,20.29,0,40.58,tarjeta,completada,2026-01-22 19:20:04,zona_a
VS-0002428,CLI-02654,PRD-0017,tienda_sur,6,628.99,15,3773.94,tarjeta,completada,2026-02-08 05:49:43,zona_c
VS-0002429,CLI-02205,PRD-0115,tienda_sur,3,858.12,25,2574.36,tarjeta,completada,2026-02-21 02:48:36,zona_b
VS-0002430,CLI-02902,PRD-0088,tienda_sur,8,59.96,10,479.68,tarjeta,devuelta,2026-03-01 11:46:28,zona_a
VS-0002431,CLI-01206,PRD-0026,tienda_sur,4,1165.21,0,4660.84,efectivo,devuelta,2026-01-21 09:50:33,zona_c
VS-0002432,CLI-02780,PRD-0098,tienda_sur,4,753.53,5,3014.12,yape,completada,2026-01-22 05:19:55,zona_b
VS-0002433,CLI-01898,PRD-0062,tienda_sur,7,121.18,5,848.26,tarjeta,completada,2026-02-01 20:58:46,zona_c
VS-0002434,CLI-02907,PRD-0182,tienda_sur,3,92.94,20,278.82,transferencia,completada,2026-02-14 08:25:41,zona_d
VS-0002435,CLI-01448,PRD-0190,tienda_sur,4,236.97,0,947.88,transferencia,completada,2026-03-01 23:20:24,zona_a
VS-0002436,CLI-01260,PRD-0030,tienda_sur,4,246.84,0,987.36,tarjeta,completada,2026-01-28 00:13:03,zona_a
VS-0002437,CLI-00124,PRD-0068,tienda_sur,2,158.32,5,316.64,tarjeta,completada,2026-02-21 16:29:02,zona_a
VS-0002438,CLI-02754,PRD-0064,tienda_sur,2,50.82,10,101.64,tarjeta,completada,2026-03-06 19:47:18,zona_d
VS-0002439,CLI-02113,PRD-0147,tienda_sur,6,47.46,5,284.76,tarjeta,completada,2026-01-19 16:47:43,zona_a
VS-0002440,CLI-00788,PRD-0196,tienda_sur,6,30.92,25,185.52,tarjeta,completada,2026-03-19 00:20:33,zona_a
VS-0002441,CLI-01722,PRD-0063,tienda_sur,3,194.35,10,583.05,tarjeta,completada,2026-01-01 05:16:35,zona_b
VS-0002442,CLI-00309,PRD-0061,tienda_sur,2,857.31,0,1714.62,transferencia,completada,2026-02-10 03:26:54,zona_a
VS-0002443,CLI-01534,PRD-0156,tienda_sur,4,94.72,0,378.88,yape,completada,2026-01-07 12:37:38,zona_b
VS-0002444,CLI-01466,PRD-0034,tienda_sur,2,93.65,10,187.3,transferencia,completada,2026-03-10 12:38:35,zona_b
VS-0002445,CLI-00883,PRD-0087,tienda_sur,7,39.41,0,275.87,transferencia,completada,2026-01-23 18:37:52,zona_a
VS-0002446,CLI-02408,PRD-0143,tienda_sur,6,21.27,5,127.62,efectivo,completada,2026-03-30 13:55:33,zona_c
VS-0002447,CLI-02903,PRD-0024,tienda_sur,6,122.15,10,732.9,transferencia,completada,2026-01-25 11:19:02,zona_d
VS-0002448,CLI-01670,PRD-0020,tienda_sur,3,292.58,10,877.74,yape,completada,2026-03-08 07:04:01,zona_a
VS-0002449,CLI-02729,PRD-0098,tienda_sur,5,634.55,20,3172.75,tarjeta,completada,2026-03-11 09:51:40,zona_b
VS-0002450,CLI-01477,PRD-0118,tienda_sur,4,39.92,25,159.68,yape,completada,2026-01-09 00:05:55,zona_c
VS-0002451,CLI-02520,PRD-0176,tienda_sur,4,67.53,5,270.12,tarjeta,completada,2026-01-20 15:18:05,zona_d
VS-0002452,CLI-00337,PRD-0033,tienda_sur,2,696.3,0,1392.6,tarjeta,completada,2026-02-11 07:23:30,zona_d
VS-0002453,CLI-00440,PRD-0043,tienda_sur,3,22.93,5,68.79,yape,completada,2026-03-14 00:50:54,zona_a
VS-0002454,CLI-02376,PRD-0004,tienda_sur,3,51.2,5,153.6,transferencia,completada,2026-03-07 15:17:56,zona_a
VS-0002455,CLI-02582,PRD-0112,tienda_sur,7,230.62,20,1614.34,tarjeta,completada,2026-01-15 21:07:34,zona_a
VS-0002456,CLI-00749,PRD-0149,tienda_sur,4,218.98,20,875.92,tarjeta,completada,2026-01-14 05:38:06,zona_c
VS-0002457,CLI-00724,PRD-0182,tienda_sur,3,116.18,0,348.54,tarjeta,completada,2026-02-18 04:44:11,zona_d
VS-0002458,CLI-02300,PRD-0040,tienda_sur,6,171.54,0,1029.24,tarjeta,completada,2026-02-23 19:24:55,zona_c
VS-0002459,CLI-01387,PRD-0044,tienda_sur,6,95.36,10,572.16,efectivo,completada,2026-03-14 00:57:43,zona_c
VS-0002460,CLI-01972,PRD-0200,tienda_sur,4,33.95,0,135.8,yape,completada,2026-01-30 03:15:07,zona_a
VS-0002461,CLI-01875,PRD-0005,tienda_sur,5,191.29,10,956.45,tarjeta,completada,2026-02-09 22:24:45,zona_d
VS-0002462,CLI-00804,PRD-0189,tienda_sur,7,160.88,10,1126.16,tarjeta,completada,2026-02-01 22:25:21,zona_c
VS-0002463,CLI-01386,PRD-0177,tienda_sur,4,1066.18,0,4264.72,efectivo,completada,2026-03-10 08:09:11,zona_d
VS-0002464,CLI-01088,PRD-0144,tienda_sur,7,78.08,0,546.56,tarjeta,completada,2026-01-16 03:07:07,zona_b
VS-0002465,CLI-01912,PRD-0012,tienda_sur,8,115.59,25,924.72,yape,completada,2026-01-08 09:21:34,zona_a
VS-0002466,CLI-01884,PRD-0017,tienda_sur,6,739.99,0,4439.94,efectivo,completada,2026-02-22 17:20:57,zona_d
VS-0002467,CLI-00838,PRD-0013,tienda_sur,2,460.77,0,921.54,yape,completada,2026-03-23 23:01:48,zona_b
VS-0002468,CLI-02571,PRD-0145,tienda_sur,3,306.58,10,919.74,efectivo,completada,2026-03-02 14:47:02,zona_b
VS-0002469,CLI-01940,PRD-0032,tienda_sur,5,125.82,5,629.1,efectivo,completada,2026-01-29 11:23:20,zona_b
VS-0002470,CLI-02933,PRD-0197,tienda_sur,7,46.5,0,325.5,yape,completada,2026-01-15 20:06:25,zona_c
VS-0002471,CLI-00884,PRD-0006,tienda_sur,1,375.74,5,375.74,tarjeta,completada,2026-01-11 10:36:15,zona_b
VS-0002472,CLI-02258,PRD-0012,tienda_sur,2,154.12,0,308.24,efectivo,completada,2026-02-26 08:22:37,zona_b
VS-0002473,CLI-00009,PRD-0190,tienda_sur,2,236.97,0,473.94,efectivo,completada,2026-03-22 03:04:03,zona_a
VS-0002474,CLI-00316,PRD-0126,tienda_sur,7,886.75,15,6207.25,tarjeta,completada,2026-01-25 20:21:15,zona_a
VS-0002475,CLI-01145,PRD-0160,tienda_sur,2,46.94,0,93.88,transferencia,completada,2026-02-10 18:24:28,zona_d
VS-0002476,CLI-01813,PRD-0057,tienda_sur,8,378.74,5,3029.92,tarjeta,completada,2026-01-28 05:54:31,zona_d
VS-0002477,CLI-02444,PRD-0051,tienda_sur,7,279.19,15,1954.33,tarjeta,completada,2026-01-30 04:15:43,zona_b
VS-0002478,CLI-00666,PRD-0042,tienda_sur,1,68.51,10,68.51,yape,pendiente,2026-03-12 00:29:12,zona_d
VS-0002479,CLI-01901,PRD-0146,tienda_sur,2,81.53,5,163.06,tarjeta,completada,2026-02-13 14:47:56,zona_a
VS-0002480,CLI-02607,PRD-0012,tienda_sur,8,146.41,5,1171.28,efectivo,pendiente,2026-03-30 10:41:32,zona_d
VS-0002481,CLI-00155,PRD-0149,tienda_sur,5,218.98,20,1094.9,efectivo,completada,2026-01-16 07:09:44,zona_a
VS-0002482,CLI-01965,PRD-0059,tienda_sur,2,124.05,15,248.1,tarjeta,completada,2026-03-13 14:14:28,zona_b
VS-0002483,CLI-01634,PRD-0024,tienda_sur,4,128.93,5,515.72,tarjeta,pendiente,2026-01-02 14:43:41,zona_d
VS-0002484,CLI-00208,PRD-0172,tienda_sur,3,143.3,0,429.9,efectivo,completada,2026-03-11 21:29:56,zona_a
VS-0002485,CLI-02226,PRD-0178,tienda_sur,8,87.6,0,700.8,yape,completada,2026-03-22 09:45:59,zona_d
VS-0002486,CLI-01608,PRD-0002,tienda_sur,5,34.18,5,170.9,yape,devuelta,2026-02-18 08:52:58,zona_d
VS-0002487,CLI-01324,PRD-0100,tienda_sur,8,290.18,20,2321.44,tarjeta,completada,2026-03-25 13:24:34,zona_b
VS-0002488,CLI-00700,PRD-0175,tienda_sur,8,74.48,0,595.84,tarjeta,completada,2026-03-18 22:15:23,zona_c
VS-0002489,CLI-00594,PRD-0142,tienda_sur,8,121.27,0,970.16,efectivo,completada,2026-03-19 13:32:16,zona_b
VS-0002490,CLI-00401,PRD-0056,tienda_sur,2,236.84,0,473.68,yape,completada,2026-03-25 14:22:07,zona_d
VS-0002491,CLI-02817,PRD-0070,tienda_sur,8,432.08,15,3456.64,efectivo,completada,2026-01-01 09:30:49,zona_b
VS-0002492,CLI-02629,PRD-0032,tienda_sur,6,132.44,0,794.64,tarjeta,completada,2026-01-07 21:28:16,zona_a
VS-0002493,CLI-00553,PRD-0055,tienda_sur,8,19.28,5,154.24,tarjeta,completada,2026-03-16 12:26:22,zona_b
VS-0002494,CLI-02460,PRD-0196,tienda_sur,4,41.23,0,164.92,tarjeta,completada,2026-03-09 19:54:45,zona_c
VS-0002495,CLI-00115,PRD-0127,tienda_sur,1,36.94,10,36.94,tarjeta,completada,2026-01-11 20:41:48,zona_b
VS-0002496,CLI-00889,PRD-0004,tienda_sur,2,53.89,0,107.78,tarjeta,devuelta,2026-01-15 01:25:53,zona_a
VS-0002497,CLI-01504,PRD-0095,tienda_sur,7,50.05,0,350.35,yape,pendiente,2026-03-17 16:17:21,zona_c
VS-0002498,CLI-02024,PRD-0144,tienda_sur,7,74.18,5,519.26,yape,completada,2026-03-09 22:27:26,zona_c
VS-0002499,CLI-02146,PRD-0130,tienda_sur,1,335.76,15,335.76,efectivo,completada,2026-02-28 20:35:25,zona_d
VS-0002500,CLI-00764,PRD-0071,tienda_sur,5,63.96,10,319.8,tarjeta,devuelta,2026-02-02 00:45:19,zona_d
VS-0002501,CLI-01530,PRD-0179,tienda_sur,8,369.64,5,2957.12,yape,completada,2026-02-05 12:20:49,zona_d
VS-0002502,CLI-00845,PRD-0077,tienda_sur,6,50.84,15,305.04,tarjeta,completada,2026-01-10 20:14:16,zona_b
VS-0002503,CLI-02281,PRD-0144,tienda_sur,1,66.37,15,66.37,yape,completada,2026-01-20 07:18:42,zona_d
VS-0002504,CLI-01992,PRD-0153,tienda_sur,3,1063.07,10,3189.21,efectivo,completada,2026-02-19 16:43:52,zona_a
VS-0002505,CLI-02771,PRD-0134,tienda_sur,6,92.74,5,556.44,transferencia,devuelta,2026-03-03 19:57:36,zona_a
VS-0002506,CLI-02764,PRD-0069,tienda_sur,1,52.47,5,52.47,tarjeta,completada,2026-03-15 22:10:23,zona_a
VS-0002507,CLI-02778,PRD-0103,tienda_sur,4,356.84,5,1427.36,yape,completada,2026-01-16 20:52:48,zona_d
VS-0002508,CLI-02201,PRD-0150,tienda_sur,4,820.22,0,3280.88,yape,devuelta,2026-01-12 04:18:23,zona_d
VS-0002509,CLI-02276,PRD-0195,tienda_sur,8,173.27,0,1386.16,tarjeta,completada,2026-01-10 08:13:28,zona_b
VS-0002510,CLI-02424,PRD-0109,tienda_sur,2,127.43,0,254.86,yape,completada,2026-01-10 06:57:12,zona_b
VS-0002511,CLI-02563,PRD-0020,tienda_sur,1,325.09,0,325.09,yape,completada,2026-03-02 07:20:14,zona_a
VS-0002512,CLI-01573,PRD-0063,tienda_sur,1,205.14,5,205.14,transferencia,completada,2026-03-28 06:56:43,zona_a
VS-0002513,CLI-01088,PRD-0169,tienda_sur,5,1064.16,0,5320.8,efectivo,completada,2026-01-23 18:13:27,zona_a
VS-0002514,CLI-02792,PRD-0064,tienda_sur,8,48.0,15,384.0,transferencia,completada,2026-03-12 03:12:00,zona_c
VS-0002515,CLI-00853,PRD-0042,tienda_sur,3,76.12,0,228.36,yape,completada,2026-01-05 17:59:14,zona_d
VS-0002516,CLI-02429,PRD-0012,tienda_sur,5,154.12,0,770.6,efectivo,completada,2026-03-01 11:12:47,zona_c
VS-0002517,CLI-01860,PRD-0006,tienda_sur,8,375.74,5,3005.92,yape,completada,2026-02-18 17:05:53,zona_d
VS-0002518,CLI-02635,PRD-0024,tienda_sur,7,135.72,0,950.04,efectivo,completada,2026-01-12 14:25:15,zona_a
VS-0002519,CLI-00433,PRD-0198,tienda_sur,3,359.6,0,1078.8,yape,completada,2026-02-06 11:21:53,zona_b
VS-0002520,CLI-00968,PRD-0143,tienda_sur,3,22.39,0,67.17,yape,completada,2026-03-05 09:37:03,zona_b
VS-0002521,CLI-00807,PRD-0026,tienda_sur,6,1165.21,0,6991.26,transferencia,completada,2026-03-21 23:14:14,zona_d
VS-0002522,CLI-02115,PRD-0083,tienda_sur,5,92.72,0,463.6,tarjeta,completada,2026-02-15 15:40:40,zona_d
VS-0002523,CLI-00877,PRD-0130,tienda_sur,3,395.01,0,1185.03,efectivo,devuelta,2026-01-17 07:59:06,zona_d
VS-0002524,CLI-00162,PRD-0060,tienda_sur,5,125.23,10,626.15,tarjeta,completada,2026-02-14 23:36:13,zona_b
VS-0002525,CLI-01729,PRD-0054,tienda_sur,2,93.72,5,187.44,tarjeta,completada,2026-03-04 02:32:31,zona_d
VS-0002526,CLI-02117,PRD-0162,tienda_sur,6,84.67,0,508.02,yape,completada,2026-03-16 09:43:09,zona_d
VS-0002527,CLI-00976,PRD-0034,tienda_sur,6,98.86,5,593.16,yape,completada,2026-03-27 18:05:28,zona_b
VS-0002528,CLI-00233,PRD-0034,tienda_sur,1,98.86,5,98.86,tarjeta,completada,2026-01-10 02:09:18,zona_a
VS-0002529,CLI-02156,PRD-0137,tienda_sur,8,118.43,10,947.44,transferencia,completada,2026-02-14 13:59:40,zona_b
VS-0002530,CLI-02209,PRD-0081,tienda_sur,3,98.39,15,295.17,tarjeta,completada,2026-01-19 03:41:27,zona_c
VS-0002531,CLI-02674,PRD-0173,tienda_sur,4,167.7,5,670.8,tarjeta,completada,2026-03-21 17:12:48,zona_b
VS-0002532,CLI-02367,PRD-0176,tienda_sur,6,71.08,0,426.48,transferencia,completada,2026-03-11 10:25:18,zona_b
VS-0002533,CLI-01277,PRD-0122,tienda_sur,1,212.08,15,212.08,tarjeta,devuelta,2026-03-02 18:42:59,zona_c
VS-0002534,CLI-00201,PRD-0128,tienda_sur,5,45.55,10,227.75,tarjeta,devuelta,2026-01-12 04:41:27,zona_a
VS-0002535,CLI-02454,PRD-0129,tienda_sur,1,99.95,0,99.95,efectivo,completada,2026-02-04 13:13:29,zona_d
VS-0002536,CLI-00581,PRD-0098,tienda_sur,3,793.19,0,2379.57,tarjeta,completada,2026-03-08 01:45:36,zona_b
VS-0002537,CLI-00159,PRD-0003,tienda_sur,6,158.85,10,953.1,efectivo,completada,2026-01-04 04:30:48,zona_a
VS-0002538,CLI-00192,PRD-0197,tienda_sur,8,41.85,10,334.8,yape,completada,2026-01-11 06:05:05,zona_b
VS-0002539,CLI-02410,PRD-0053,tienda_sur,1,3.88,25,3.88,tarjeta,completada,2026-02-04 21:41:44,zona_c
VS-0002540,CLI-02749,PRD-0029,tienda_sur,5,95.54,5,477.7,transferencia,completada,2026-03-09 19:00:04,zona_b
VS-0002541,CLI-01536,PRD-0109,tienda_sur,1,127.43,0,127.43,tarjeta,completada,2026-03-18 14:06:26,zona_b
VS-0002542,CLI-02545,PRD-0036,tienda_sur,6,40.95,5,245.7,tarjeta,completada,2026-02-05 22:54:11,zona_c
VS-0002543,CLI-02951,PRD-0163,tienda_sur,6,92.65,0,555.9,transferencia,completada,2026-01-09 18:22:16,zona_b
VS-0002544,CLI-01001,PRD-0055,tienda_sur,4,20.29,0,81.16,yape,completada,2026-03-18 16:13:06,zona_a
VS-0002545,CLI-00956,PRD-0173,tienda_sur,2,132.4,25,264.8,efectivo,completada,2026-02-03 16:00:14,zona_a
VS-0002546,CLI-00249,PRD-0078,tienda_sur,3,54.94,0,164.82,yape,completada,2026-03-11 04:02:05,zona_d
VS-0002547,CLI-02863,PRD-0116,tienda_sur,2,8.29,10,16.58,yape,completada,2026-01-28 21:38:50,zona_b
VS-0002548,CLI-01881,PRD-0184,tienda_sur,5,149.4,0,747.0,tarjeta,completada,2026-02-07 15:00:23,zona_a
VS-0002549,CLI-01426,PRD-0102,tienda_sur,6,70.94,5,425.64,yape,completada,2026-03-16 23:58:10,zona_c
VS-0002550,CLI-02817,PRD-0039,tienda_sur,8,61.08,0,488.64,yape,completada,2026-03-30 20:32:15,zona_d
VS-0002551,CLI-01147,PRD-0179,tienda_sur,1,291.82,25,291.82,yape,completada,2026-03-27 11:41:00,zona_c
VS-0002552,CLI-00316,PRD-0163,tienda_sur,1,78.75,15,78.75,tarjeta,completada,2026-03-10 03:09:00,zona_c
VS-0002553,CLI-01879,PRD-0155,tienda_sur,6,117.38,15,704.28,transferencia,devuelta,2026-03-07 12:50:17,zona_a
VS-0002554,CLI-01805,PRD-0190,tienda_sur,2,236.97,0,473.94,yape,completada,2026-01-21 21:14:39,zona_a
VS-0002555,CLI-01400,PRD-0073,tienda_sur,4,61.22,10,244.88,efectivo,completada,2026-02-09 02:19:32,zona_c
VS-0002556,CLI-00233,PRD-0126,tienda_sur,4,834.58,20,3338.32,tarjeta,completada,2026-03-20 21:40:51,zona_a
VS-0002557,CLI-00634,PRD-0049,tienda_sur,6,1047.28,0,6283.68,tarjeta,completada,2026-01-27 23:05:48,zona_b
VS-0002558,CLI-00609,PRD-0095,tienda_sur,4,45.05,10,180.2,tarjeta,devuelta,2026-02-13 19:27:43,zona_b
VS-0002559,CLI-01945,PRD-0019,tienda_sur,7,290.02,0,2030.14,tarjeta,pendiente,2026-03-02 22:05:42,zona_d
VS-0002560,CLI-02309,PRD-0032,tienda_sur,8,125.82,5,1006.56,tarjeta,completada,2026-02-18 06:45:12,zona_a
VS-0002561,CLI-01813,PRD-0026,tienda_sur,7,1165.21,0,8156.47,yape,completada,2026-01-23 02:32:10,zona_a
VS-0002562,CLI-00140,PRD-0023,tienda_sur,6,61.55,5,369.3,yape,completada,2026-02-28 22:50:13,zona_c
VS-0002563,CLI-00192,PRD-0069,tienda_sur,6,55.23,0,331.38,transferencia,completada,2026-01-12 15:16:35,zona_c
VS-0002564,CLI-01908,PRD-0048,tienda_sur,5,261.13,15,1305.65,transferencia,completada,2026-02-04 14:11:05,zona_d
VS-0002565,CLI-01076,PRD-0147,tienda_sur,8,49.96,0,399.68,yape,completada,2026-02-17 02:54:17,zona_c
VS-0002566,CLI-02620,PRD-0010,tienda_sur,8,147.48,0,1179.84,tarjeta,completada,2026-01-08 22:15:49,zona_a
VS-0002567,CLI-02597,PRD-0115,tienda_sur,8,1029.74,10,8237.92,yape,completada,2026-02-17 14:54:55,zona_d
VS-0002568,CLI-00056,PRD-0085,tienda_sur,5,99.58,15,497.9,transferencia,completada,2026-02-18 13:38:04,zona_d
VS-0002569,CLI-00188,PRD-0160,tienda_sur,8,46.94,0,375.52,tarjeta,completada,2026-03-18 09:36:45,zona_a
VS-0002570,CLI-00543,PRD-0045,tienda_sur,3,37.15,0,111.45,tarjeta,completada,2026-01-20 22:31:04,zona_c
VS-0002571,CLI-02846,PRD-0003,tienda_sur,4,176.5,0,706.0,transferencia,completada,2026-01-09 00:38:30,zona_a
VS-0002572,CLI-00250,PRD-0082,tienda_sur,3,287.94,5,863.82,tarjeta,completada,2026-03-24 05:42:00,zona_d
VS-0002573,CLI-00667,PRD-0115,tienda_sur,6,1144.16,0,6864.96,transferencia,completada,2026-02-20 13:37:59,zona_d
VS-0002574,CLI-01210,PRD-0182,tienda_sur,4,116.18,0,464.72,tarjeta,completada,2026-01-05 05:10:43,zona_c
VS-0002575,CLI-00199,PRD-0194,tienda_sur,8,175.92,0,1407.36,transferencia,completada,2026-01-26 13:37:12,zona_a
VS-0002576,CLI-00971,PRD-0146,tienda_sur,2,85.82,0,171.64,yape,completada,2026-02-25 07:03:26,zona_d
VS-0002577,CLI-00706,PRD-0045,tienda_sur,6,37.15,0,222.9,efectivo,completada,2026-03-15 16:01:38,zona_d
VS-0002578,CLI-01731,PRD-0096,tienda_sur,7,70.28,10,491.96,efectivo,completada,2026-01-12 14:50:22,zona_b
VS-0002579,CLI-01896,PRD-0030,tienda_sur,2,246.84,0,493.68,transferencia,completada,2026-01-08 03:10:36,zona_c
VS-0002580,CLI-01961,PRD-0174,tienda_sur,6,316.77,0,1900.62,efectivo,completada,2026-03-06 07:05:58,zona_d
VS-0002581,CLI-02118,PRD-0089,tienda_sur,8,62.06,10,496.48,tarjeta,completada,2026-03-29 02:37:13,zona_d
VS-0002582,CLI-02465,PRD-0061,tienda_sur,7,857.31,0,6001.17,yape,completada,2026-03-07 02:23:16,zona_c
VS-0002583,CLI-00087,PRD-0001,tienda_sur,2,380.31,0,760.62,tarjeta,completada,2026-01-16 23:26:46,zona_d
VS-0002584,CLI-00886,PRD-0053,tienda_sur,8,3.88,25,31.04,transferencia,completada,2026-03-02 03:48:19,zona_c
VS-0002585,CLI-01119,PRD-0134,tienda_sur,1,97.62,0,97.62,tarjeta,completada,2026-02-27 16:36:24,zona_b
VS-0002586,CLI-00787,PRD-0010,tienda_sur,1,125.36,15,125.36,tarjeta,completada,2026-01-07 02:54:03,zona_c
VS-0002587,CLI-02470,PRD-0101,tienda_sur,7,1128.73,0,7901.11,yape,completada,2026-01-29 09:33:02,zona_d
