venta_id,cliente_id,producto_id,canal,cantidad,precio_unitario,descuento_pct,total_venta,metodo_pago,estado_venta,fecha_venta,zona_tienda
VN-0002663,CLI-02629,PRD-0152,tienda_norte,6,79.93,20,479.58,efectivo,completada,2026-02-27 13:30:37,zona_c
VN-0002664,CLI-02149,PRD-0010,tienda_norte,6,140.11,5,840.66,tarjeta,completada,2026-01-30 15:28:42,zona_c
VN-0002665,CLI-00196,PRD-0145,tienda_norte,4,340.64,0,1362.56,tarjeta,completada,2026-02-24 08:02:26,zona_c
VN-0002666,CLI-01399,PRD-0097,tienda_norte,5,160.34,5,801.7,yape,completada,2026-02-22 15:16:09,zona_a
VN-0002667,CLI-02141,PRD-0100,tienda_norte,5,362.73,0,1813.65,efectivo,completada,2026-01-11 14:52:43,zona_d
VN-0002668,CLI-02886,PRD-0071,tienda_norte,6,67.52,5,405.12,transferencia,completada,2026-03-19 14:00:49,zona_a
VN-0002669,CLI-00457,PRD-0101,tienda_norte,8,1072.29,5,8578.32,tarjeta,completada,2026-03-28 16:49:40,zona_a
VN-0002670,CLI-01979,PRD-0050,tienda_norte,8,9.63,15,77.04,tarjeta,completada,2026-03-04 21:13:44,zona_c
VN-0002671,CLI-01105,PRD-0197,tienda_norte,7,46.5,0,325.5,tarjeta,completada,2026-02-20 17:28:02,zona_a
VN-0002672,CLI-02645,PRD-0087,tienda_norte,6,39.41,0,236.46,tarjeta,completada,2026-02-23 07:27:29,zona_a
VN-0002673,CLI-01454,PRD-0134,tienda_norte,6,92.74,5,556.44,tarjeta,completada,2026-03-29 01:22:37,zona_b
VN-0002674,CLI-01154,PRD-0200,tienda_norte,3,33.95,0,101.85,tarjeta,completada,2026-01-07 13:45:00,zona_a
VN-0002675,CLI-01409,PRD-0012,tienda_norte,6,123.3,20,739.8,transferencia,completada,2026-03-12 19:08:43,zona_b
VN-0002676,CLI-00486,PRD-0187,tienda_norte,3,23.47,10,70.41,transferencia,completada,2026-01-26 01:37:52,zona_a
VN-0002677,CLI-00304,PRD-0023,tienda_norte,3,64.79,0,194.37,tarjeta,completada,2026-02-06 02:56:49,zona_b
VN-0002678,CLI-01760,PRD-0048,tienda_norte,4,307.21,0,1228.84,efectivo,completada,2026-02-02 05:00:38,zona_b
VN-0002679,CLI-02083,PRD-0011,tienda_norte,3,75.37,0,226.11,tarjeta,completada,2026-02-19 18:16:44,zona_c
VN-0002680,CLI-02927,PRD-0138,tienda_norte,4,131.58,10,526.32,yape,pendiente,2026-01-13 22:37:17,zona_d
VN-0002681,CLI-00527,PRD-0035,tienda_norte,8,92.36,15,738.88,efectivo,devuelta,2026-02-16 13:12:04,zona_d
VN-0002682,CLI-01339,PRD-0015,tienda_norte,3,48.74,15,146.22,efectivo,completada,2026-02-27 18:45:08,zona_a
VN-0002683,CLI-01755,PRD-0102,tienda_norte,5,70.94,5,354.7,tarjeta,completada,2026-03-13 06:20:11,zona_a
VN-0002684,CLI-02915,PRD-0167,tienda_norte,3,159.02,0,477.06,tarjeta,pendiente,2026-02-24 07:16:15,zona_d
VN-0002685,CLI-01017,PRD-0083,tienda_norte,2,92.72,0,185.44,tarjeta,completada,2026-01-04 00:07:33,zona_d
VN-0002686,CLI-00407,PRD-0010,tienda_norte,1,132.73,10,132.73,yape,pendiente,2026-01-17 06:50:52,zona_b
VN-0002687,CLI-02018,PRD-0028,tienda_norte,3,7.67,10,23.01,tarjeta,completada,2026-03-17 12:29:56,zona_d
VN-0002688,CLI-01606,PRD-0105,tienda_norte,1,78.57,0,78.57,tarjeta,completada,2026-03-08 04:38:52,zona_b
VN-0002689,CLI-02260,PRD-0036,tienda_norte,6,40.95,5,245.7,yape,completada,2026-02-12 07:59:19,zona_a
VN-0002690,CLI-02219,PRD-0039,tienda_norte,8,61.08,0,488.64,tarjeta,completada,2026-01-26 00:32:13,zona_b
VN-0002691,CLI-00426,PRD-0066,tienda_norte,6,696.23,15,4177.38,efectivo,completada,2026-02-08 20:24:56,zona_c
VN-0002692,CLI-01619,PRD-0096,tienda_norte,8,74.19,5,593.52,yape,pendiente,2026-01-27 15:11:58,zona_a
VN-0002693,CLI-01681,PRD-0113,tienda_norte,3,163.22,0,489.66,yape,completada,2026-01-22 05:13:09,zona_b
VN-0002694,CLI-02987,PRD-0193,tienda_norte,5,46.6,0,233.0,transferencia,completada,2026-01-25 07:51:04,zona_d
VN-0002695,CLI-01543,PRD-0127,tienda_norte,8,41.04,0,328.32,yape,completada,2026-03-16 09:59:36,zona_a
VN-0002696,CLI-00670,PRD-0051,tienda_norte,6,312.04,5,1872.24,tarjeta,completada,2026-03-15 07:56:56,zona_c
VN-0002697,CLI-01135,PRD-0018,tienda_norte,6,136.05,5,816.3,yape,completada,2026-03-03 16:51:27,zona_a
VN-0002698,CLI-00214,PRD-0058,tienda_norte,4,166.75,5,667.0,efectivo,completada,2026-03-17 10:23:47,zona_c
VN-0002699,CLI-01232,PRD-0154,tienda_norte,3,38.26,20,114.78,yape,completada,2026-01-27 06:52:48,zona_c
VN-0002700,CLI-01443,PRD-0126,tienda_norte,7,886.75,15,6207.25,efectivo,completada,2026-01-29 02:43:01,zona_b
VN-0002701,CLI-02728,PRD-0100,tienda_norte,8,344.59,5,2756.72,yape,completada,2026-02-07 05:37:43,zona_d
VN-0002702,CLI-00788,PRD-0059,tienda_norte,2,138.64,5,277.28,yape,completada,2026-03-02 12:44:06,zona_d
VN-0002703,CLI-02871,PRD-0064,tienda_norte,4,56.47,0,225.88,tarjeta,completada,2026-03-02 13:15:04,zona_a
VN-0002704,CLI-02535,PRD-0078,tienda_norte,8,43.95,20,351.6,efectivo,completada,2026-03-04 00:34:35,zona_b
VN-0002705,CLI-02721,PRD-0057,tienda_norte,8,378.74,5,3029.92,efectivo,completada,2026-02-07 05:51:39,zona_d
VN-0002706,CLI-01538,PRD-0196,tienda_norte,1,41.23,0,41.23,transferencia,completada,2026-01-24 23:15:06,zona_b
VN-0002707,CLI-00711,PRD-0184,tienda_norte,7,126.99,15,888.93,tarjeta,completada,2026-03-27 22:51:54,zona_b
VN-0002708,CLI-01716,PRD-0160,tienda_norte,6,37.55,20,225.3,transferencia,completada,2026-02-25 02:41:16,zona_c
VN-0002709,CLI-01709,PRD-0053,tienda_norte,8,4.92,5,39.36,yape,completada,2026-01-07 08:40:40,zona_a
VN-0002710,CLI-02759,PRD-0175,tienda_norte,1,70.76,5,70.76,tarjeta,pendiente,2026-03-14 01:13:02,zona_b
VN-0002711,CLI-02470,PRD-0153,tienda_norte,6,1063.07,10,6378.42,yape,pendiente,2026-01-11 18:29:27,zona_c
VN-0002712,CLI-01456,PRD-0016,tienda_norte,8,200.22,0,1601.76,tarjeta,completada,2026-01-23 19:29:17,zona_d
VN-0002713,CLI-00751,PRD-0142,tienda_norte,5,121.27,0,606.35,transferencia,completada,2026-02-05 20:47:44,zona_b
VN-0002714,CLI-00694,PRD-0182,tienda_norte,5,92.94,20,464.7,tarjeta,completada,2026-03-23 01:43:53,zona_d
VN-0002715,CLI-00021,PRD-0002,tienda_norte,6,35.98,0,215.88,tarjeta,completada,2026-03-08 21:56:13,zona_a
VN-0002716,CLI-01026,PRD-0171,tienda_norte,2,27.64,10,55.28,tarjeta,completada,2026-01-11 15:36:34,zona_a
VN-0002717,CLI-01007,PRD-0177,tienda_norte,2,1066.18,0,2132.36,tarjeta,completada,2026-03-09 11:17:44,zona_b
VN-0002718,CLI-01143,PRD-0043,tienda_norte,2,24.14,0,48.28,tarjeta,completada,2026-02-20 18:38:31,zona_a
VN-0002719,CLI-01592,PRD-0092,tienda_norte,7,1162.25,0,8135.75,tarjeta,completada,2026-02-14 06:49:59,zona_b
VN-0002720,CLI-01969,PRD-0157,tienda_norte,6,269.24,0,1615.44,efectivo,completada,2026-01-10 07:44:00,zona_a
VN-0002721,CLI-01721,PRD-0044,tienda_norte,1,84.77,20,84.77,yape,completada,2026-03-30 09:47:56,zona_a
VN-0002722,CLI-01592,PRD-0138,tienda_norte,5,146.2,0,731.0,yape,pendiente,2026-02-11 02:16:09,zona_c
VN-0002723,CLI-01949,PRD-0084,tienda_norte,7,88.9,20,622.3,tarjeta,completada,2026-01-02 18:01:53,zona_c
VN-0002724,CLI-02211,PRD-0022,tienda_norte,7,64.46,0,451.22,tarjeta,completada,2026-01-17 22:09:56,zona_b
VN-0002725,CLI-00705,PRD-0101,tienda_norte,4,959.42,15,3837.68,transferencia,completada,2026-03-09 15:54:55,zona_b
VN-0002726,CLI-00104,PRD-0128,tienda_norte,3,48.08,5,144.24,yape,completada,2026-02-07 18:13:11,zona_c
VN-0002727,CLI-00868,PRD-0037,tienda_norte,1,64.02,15,64.02,tarjeta,pendiente,2026-02-27 11:26:28,zona_b
VN-0002728,CLI-01530,PRD-0155,tienda_norte,4,124.29,10,497.16,yape,completada,2026-03-07 01:59:59,zona_d
VN-0002729,CLI-02391,PRD-0177,tienda_norte,2,1066.18,0,2132.36,transferencia,completada,2026-01-24 18:43:27,zona_c
VN-0002730,CLI-01685,PRD-0169,tienda_norte,3,957.74,10,2873.22,efectivo,completada,2026-02-12 04:36:03,zona_b
VN-0002731,CLI-02853,PRD-0038,tienda_norte,6,41.76,0,250.56,tarjeta,completada,2026-01-16 12:31:06,zona_c
VN-0002732,CLI-01445,PRD-0114,tienda_norte,2,228.8,10,457.6,yape,completada,2026-02-20 11:36:18,zona_b
VN-0002733,CLI-02707,PRD-0172,tienda_norte,4,143.3,0,573.2,transferencia,completada,2026-01-08 05:29:31,zona_a
VN-0002734,CLI-02718,PRD-0189,tienda_norte,7,160.88,10,1126.16,tarjeta,completada,2026-03-10 21:59:53,zona_a
VN-0002735,CLI-02424,PRD-0011,tienda_norte,7,60.3,20,422.1,tarjeta,pendiente,2026-02-16 17:44:25,zona_b
VN-0002736,CLI-02778,PRD-0164,tienda_norte,4,339.59,0,1358.36,transferencia,completada,2026-01-16 20:34:40,zona_a
VN-0002737,CLI-00481,PRD-0167,tienda_norte,7,159.02,0,1113.14,yape,completada,2026-02-13 00:36:02,zona_b
VN-0002738,CLI-00372,PRD-0045,tienda_norte,8,29.72,20,237.76,efectivo,completada,2026-01-02 09:43:24,zona_d
VN-0002739,CLI-02293,PRD-0095,tienda_norte,1,45.05,10,45.05,transferencia,completada,2026-01-08 03:54:42,zona_d
VN-0002740,CLI-01080,PRD-0124,tienda_norte,4,163.42,5,653.68,efectivo,completada,2026-02-14 05:20:59,zona_a
VN-0002741,CLI-01673,PRD-0049,tienda_norte,8,942.55,10,7540.4,efectivo,completada,2026-01-05 20:32:27,zona_d
VN-0002742,CLI-02680,PRD-0041,tienda_norte,2,162.44,5,324.88,efectivo,completada,2026-03-05 02:27:54,zona_a
VN-0002743,CLI-01381,PRD-0200,tienda_norte,8,30.56,10,244.48,tarjeta,completada,2026-03-13 09:24:26,zona_b
VN-0002744,CLI-00835,PRD-0046,tienda_norte,8,362.76,0,2902.08,yape,completada,2026-03-28 13:58:57,zona_c
VN-0002745,CLI-01788,PRD-0171,tienda_norte,8,24.57,20,196.56,yape,completada,2026-03-13 18:31:20,zona_b
VN-0002746,CLI-00402,PRD-0192,tienda_norte,4,93.06,0,372.24,tarjeta,devuelta,2026-02-12 09:42:05,zona_a
VN-0002747,CLI-02992,PRD-0013,tienda_norte,6,414.69,10,2488.14,yape,completada,2026-01-17 12:19:46,zona_b
VN-0002748,CLI-02215,PRD-0187,tienda_norte,2,23.47,10,46.94,efectivo,completada,2026-03-25 20:30:20,zona_c
VN-0002749,CLI-01437,PRD-0161,tienda_norte,2,33.75,0,67.5,transferencia,completada,2026-03-05 12:02:42,zona_b
VN-0002750,CLI-00546,PRD-0135,tienda_norte,5,123.81,0,619.05,tarjeta,completada,2026-03-29 22:11:19,zona_c
VN-0002751,CLI-00106,PRD-0059,tienda_norte,5,145.94,0,729.7,yape,completada,2026-02-17 16:48:10,zona_a
VN-0002752,CLI-02148,PRD-0076,tienda_norte,6,115.51,15,693.06,tarjeta,completada,2026-03-05 03:48:32,zona_c
VN-0002753,CLI-00925,PRD-0167,tienda_norte,2,159.02,0,318.04,efectivo,completada,2026-01-06 17:41:37,zona_c
VN-0002754,CLI-00828,PRD-0144,tienda_norte,1,66.37,15,66.37,yape,completada,2026-02-24 04:19:05,zona_d
VN-0002755,CLI-00439,PRD-0085,tienda_norte,2,117.15,0,234.3,tarjeta,completada,2026-03-12 08:44:26,zona_d
VN-0002756,CLI-01416,PRD-0109,tienda_norte,6,127.43,0,764.58,efectivo,completada,2026-02-08 07:19:42,zona_c
VN-0002757,CLI-02238,PRD-0167,tienda_norte,6,159.02,0,954.12,tarjeta,completada,2026-02-26 10:43:46,zona_d
VN-0002758,CLI-00983,PRD-0020,tienda_norte,2,325.09,0,650.18,transferencia,completada,2026-02-24 19:12:32,zona_a
VN-0002759,CLI-00016,PRD-0089,tienda_norte,2,58.61,15,117.22,efectivo,completada,2026-02-10 17:43:19,zona_a
VN-0002760,CLI-01720,PRD-0002,tienda_norte,7,35.98,0,251.86,tarjeta,completada,2026-01-26 23:07:25,zona_a
VN-0002761,CLI-02800,PRD-0120,tienda_norte,4,276.01,5,1104.04,efectivo,completada,2026-02-20 21:34:12,zona_b
VN-0002762,CLI-01608,PRD-0090,tienda_norte,6,12.01,0,72.06,yape,completada,2026-01-16 19:11:24,zona_c
VN-0002763,CLI-01817,PRD-0172,tienda_norte,6,114.64,20,687.84,transferencia,completada,2026-02-18 14:17:40,zona_b
VN-0002764,CLI-02379,PRD-0068,tienda_norte,1,141.65,15,141.65,tarjeta,completada,2026-01-24 03:01:41,zona_d
VN-0002765,CLI-01093,PRD-0070,tienda_norte,3,508.33,0,1524.99,tarjeta,completada,2026-02-26 02:52:03,zona_d
VN-0002766,CLI-02763,PRD-0154,tienda_norte,1,45.43,5,45.43,tarjeta,completada,2026-01-29 15:57:09,zona_d
VN-0002767,CLI-02470,PRD-0093,tienda_norte,1,901.82,0,901.82,transferencia,completada,2026-01-20 17:48:32,zona_d
VN-0002768,CLI-00494,PRD-0100,tienda_norte,5,362.73,0,1813.65,tarjeta,completada,2026-01-15 06:00:20,zona_d
VN-0002769,CLI-01803,PRD-0194,tienda_norte,2,158.33,10,316.66,transferencia,completada,2026-03-20 16:36:38,zona_a
VN-0002770,CLI-02126,PRD-0010,tienda_norte,7,132.73,10,929.11,yape,completada,2026-01-05 12:34:56,zona_b
VN-0002771,CLI-02790,PRD-0011,tienda_norte,3,71.6,5,214.8,tarjeta,completada,2026-02-13 07:26:13,zona_d
VN-0002772,CLI-02848,PRD-0106,tienda_norte,6,221.98,5,1331.88,tarjeta,completada,2026-03-21 02:44:28,zona_a
VN-0002773,CLI-00176,PRD-0124,tienda_norte,5,154.82,10,774.1,tarjeta,completada,2026-01-03 02:27:49,zona_a
VN-0002774,CLI-00525,PRD-0102,tienda_norte,3,70.94,5,212.82,tarjeta,completada,2026-01-04 23:13:46,zona_a
VN-0002775,CLI-02369,PRD-0129,tienda_norte,1,99.95,0,99.95,transferencia,completada,2026-02-13 22:58:09,zona_d
VN-0002776,CLI-01657,PRD-0094,tienda_norte,5,38.77,0,193.85,tarjeta,completada,2026-01-19 05:39:55,zona_a
VN-0002777,CLI-02495,PRD-0173,tienda_norte,5,141.22,20,706.1,efectivo,completada,2026-03-18 19:29:13,zona_d
VN-0002778,CLI-02160,PRD-0090,tienda_norte,6,9.61,20,57.66,tarjeta,completada,2026-02-04 10:13:33,zona_b
VN-0002779,CLI-01486,PRD-0071,tienda_norte,1,53.3,25,53.3,yape,completada,2026-01-17 13:56:25,zona_c
VN-0002780,CLI-01200,PRD-0086,tienda_norte,8,17.6,0,140.8,tarjeta,pendiente,2026-02-16 00:57:00,zona_a
VN-0002781,CLI-00366,PRD-0081,tienda_norte,8,92.6,20,740.8,yape,completada,2026-03-15 15:26:17,zona_b
VN-0002782,CLI-01988,PRD-0011,tienda_norte,2,67.83,10,135.66,tarjeta,devuelta,2026-01-30 13:14:13,zona_c
VN-0002783,CLI-00751,PRD-0127,tienda_norte,7,41.04,0,287.28,yape,completada,2026-02-23 11:31:20,zona_c
VN-0002784,CLI-01133,PRD-0140,tienda_norte,7,117.83,0,824.81,yape,completada,2026-03-21 12:00:40,zona_c
VN-0002785,CLI-01178,PRD-0163,tienda_norte,5,83.39,10,416.95,efectivo,completada,2026-01-28 07:49:24,zona_d
VN-0002786,CLI-02031,PRD-0009,tienda_norte,5,46.87,0,234.35,tarjeta,devuelta,2026-03-03 16:21:46,zona_c
VN-0002787,CLI-02161,PRD-0144,tienda_norte,3,62.46,20,187.38,tarjeta,completada,2026-01-15 06:05:11,zona_d
VN-0002788,CLI-02728,PRD-0072,tienda_norte,7,27.76,15,194.32,tarjeta,completada,2026-02-28 02:35:24,zona_d
VN-0002789,CLI-02545,PRD-0109,tienda_norte,8,95.57,25,764.56,tarjeta,completada,2026-03-03 06:15:00,zona_b
VN-0002790,CLI-02058,PRD-0193,tienda_norte,5,39.61,15,198.05,yape,completada,2026-01-20 19:41:00,zona_b
VN-0002791,CLI-01843,PRD-0037,tienda_norte,5,75.32,0,376.6,efectivo,completada,2026-02-10 19:27:27,zona_a
VN-0002792,CLI-01661,PRD-0096,tienda_norte,3,74.19,5,222.57,tarjeta,completada,2026-01-01 17:36:48,zona_b
VN-0002793,CLI-02268,PRD-0193,tienda_norte,2,39.61,15,79.22,yape,completada,2026-03-28 06:14:18,zona_d
VN-0002794,CLI-02941,PRD-0174,tienda_norte,3,316.77,0,950.31,transferencia,devuelta,2026-01-02 08:57:10,zona_b
VN-0002795,CLI-02963,PRD-0151,tienda_norte,3,145.96,5,437.88,yape,completada,2026-03-11 02:18:45,zona_d
VN-0002796,CLI-02279,PRD-0107,tienda_norte,8,42.29,20,338.32,yape,completada,2026-02-11 05:45:52,zona_a
VN-0002797,CLI-00097,PRD-0166,tienda_norte,5,466.77,5,2333.85,efectivo,devuelta,2026-01-08 02:52:47,zona_d
VN-0002798,CLI-00501,PRD-0009,tienda_norte,6,46.87,0,281.22,transferencia,completada,2026-03-06 19:09:07,zona_a
VN-0002799,CLI-02125,PRD-0196,tienda_norte,5,39.17,5,195.85,transferencia,completada,2026-02-16 17:55:49,zona_c
VN-0002800,CLI-00655,PRD-0026,tienda_norte,1,873.91,25,873.91,yape,completada,2026-03-27 01:14:30,zona_a
VN-0002801,CLI-00574,PRD-0147,tienda_norte,3,49.96,0,149.88,tarjeta,completada,2026-02-13 21:09:08,zona_d
VN-0002802,CLI-00916,PRD-0022,tienda_norte,3,64.46,0,193.38,tarjeta,completada,2026-02-02 00:43:49,zona_b
VN-0002803,CLI-02975,PRD-0120,tienda_norte,3,290.54,0,871.62,tarjeta,completada,2026-01-20 15:31:08,zona_c
VN-0002804,CLI-00480,PRD-0042,tienda_norte,5,76.12,0,380.6,transferencia,completada,2026-02-05 08:59:56,zona_d
VN-0002805,CLI-01920,PRD-0069,tienda_norte,5,44.18,20,220.9,tarjeta,completada,2026-03-07 17:24:35,zona_d
VN-0002806,CLI-00075,PRD-0164,tienda_norte,4,339.59,0,1358.36,tarjeta,completada,2026-03-04 18:08:50,zona_a
VN-0002807,CLI-00606,PRD-0069,tienda_norte,4,55.23,0,220.92,yape,completada,2026-03-04 13:43:06,zona_d
VN-0002808,CLI-02288,PRD-0125,tienda_norte,2,313.28,0,626.56,yape,pendiente,2026-03-22 23:07:01,zona_b
VN-0002809,CLI-02534,PRD-0119,tienda_norte,1,153.16,10,153.16,efectivo,completada,2026-02-22 14:00:19,zona_c
VN-0002810,CLI-02869,PRD-0184,tienda_norte,7,149.4,0,1045.8,yape,completada,2026-03-31 07:06:17,zona_a
VN-0002811,CLI-00784,PRD-0071,tienda_norte,5,53.3,25,266.5,transferencia,pendiente,2026-01-08 04:20:00,zona_b
VN-0002812,CLI-00344,PRD-0166,tienda_norte,6,491.34,0,2948.04,tarjeta,devuelta,2026-03-26 16:09:03,zona_a
VN-0002813,CLI-01836,PRD-0063,tienda_norte,1,183.55,15,183.55,tarjeta,devuelta,2026-03-08 14:16:07,zona_a
VN-0002814,CLI-00587,PRD-0131,tienda_norte,8,345.73,0,2765.84,transferencia,completada,2026-01-13 16:56:08,zona_c
VN-0002815,CLI-00831,PRD-0162,tienda_norte,2,84.67,0,169.34,yape,completada,2026-02-25 04:03:54,zona_d
VN-0002816,CLI-01740,PRD-0175,tienda_norte,5,74.48,0,372.4,efectivo,devuelta,2026-01-17 05:22:10,zona_d
VN-0002817,CLI-02447,PRD-0064,tienda_norte,2,53.65,5,107.3,yape,completada,2026-01-05 23:45:47,zona_c
VN-0002818,CLI-00454,PRD-0085,tienda_norte,6,117.15,0,702.9,tarjeta,completada,2026-01-07 09:20:22,zona_c
VN-0002819,CLI-01624,PRD-0028,tienda_norte,2,8.09,5,16.18,yape,devuelta,2026-02-13 19:34:27,zona_b
VN-0002820,CLI-02457,PRD-0059,tienda_norte,1,138.64,5,138.64,tarjeta,completada,2026-01-09 22:41:29,zona_d
VN-0002821,CLI-02962,PRD-0195,tienda_norte,3,164.61,5,493.83,transferencia,completada,2026-01-12 18:07:17,zona_d
VN-0002822,CLI-01350,PRD-0131,tienda_norte,6,345.73,0,2074.38,yape,completada,2026-03-26 03:17:40,zona_b
VN-0002823,CLI-00739,PRD-0068,tienda_norte,4,141.65,15,566.6,tarjeta,completada,2026-01-20 11:54:44,zona_c
VN-0002824,CLI-02344,PRD-0164,tienda_norte,4,339.59,0,1358.36,yape,pendiente,2026-03-08 06:07:52,zona_c
VN-0002825,CLI-00748,PRD-0106,tienda_norte,8,210.29,10,1682.32,tarjeta,completada,2026-01-13 06:17:45,zona_d
VN-0002826,CLI-02050,PRD-0023,tienda_norte,7,51.83,20,362.81,tarjeta,completada,2026-01-23 16:00:53,zona_a
VN-0002827,CLI-00808,PRD-0133,tienda_norte,6,87.16,10,522.96,yape,pendiente,2026-02-10 23:52:29,zona_d
VN-0002828,CLI-01027,PRD-0189,tienda_norte,3,178.76,0,536.28,efectivo,completada,2026-01-11 01:02:33,zona_a
VN-0002829,CLI-01893,PRD-0024,tienda_norte,1,128.93,5,128.93,transferencia,completada,2026-03-03 22:02:26,zona_a
VN-0002830,CLI-01753,PRD-0101,tienda_norte,7,1128.73,0,7901.11,yape,completada,2026-03-02 00:05:44,zona_b
VN-0002831,CLI-01500,PRD-0022,tienda_norte,1,61.24,5,61.24,tarjeta,completada,2026-01-21 00:34:18,zona_c
VN-0002832,CLI-00400,PRD-0018,tienda_norte,5,121.73,15,608.65,tarjeta,completada,2026-02-24 14:04:48,zona_b
VN-0002833,CLI-00734,PRD-0143,tienda_norte,4,21.27,5,85.08,transferencia,completada,2026-03-03 06:26:17,zona_d
VN-0002834,CLI-01318,PRD-0067,tienda_norte,3,101.45,0,304.35,tarjeta,completada,2026-02-25 16:23:05,zona_b
VN-0002835,CLI-00468,PRD-0171,tienda_norte,3,27.64,10,82.92,yape,completada,2026-03-26 22:19:44,zona_c
VN-0002836,CLI-02894,PRD-0027,tienda_norte,5,30.66,0,153.3,tarjeta,completada,2026-01-01 12:18:16,zona_c
VN-0002837,CLI-02257,PRD-0161,tienda_norte,6,30.38,10,182.28,yape,completada,2026-01-25 21:24:45,zona_c
VN-0002838,CLI-01609,PRD-0135,tienda_norte,8,117.62,5,940.96,tarjeta,completada,2026-03-18 11:00:02,zona_a
VN-0002839,CLI-00346,PRD-0119,tienda_norte,2,170.18,0,340.36,yape,completada,2026-02-05 01:58:24,zona_d
VN-0002840,CLI-02036,PRD-0135,tienda_norte,3,117.62,5,352.86,transferencia,completada,2026-03-25 22:50:54,zona_c
VN-0002841,CLI-01613,PRD-0138,tienda_norte,6,124.27,15,745.62,yape,completada,2026-01-07 23:56:26,zona_d
VN-0002842,CLI-02524,PRD-0051,tienda_norte,6,295.61,10,1773.66,yape,completada,2026-02-21 12:06:45,zona_b
VN-0002843,CLI-02554,PRD-0156,tienda_norte,3,94.72,0,284.16,yape,completada,2026-03-16 18:25:10,zona_d
VN-0002844,CLI-00482,PRD-0199,tienda_norte,1,356.34,5,356.34,yape,devuelta,2026-02-16 06:08:06,zona_d
VN-0002845,CLI-02438,PRD-0135,tienda_norte,1,111.43,10,111.43,yape,completada,2026-02-06 01:21:24,zona_d
VN-0002846,CLI-00716,PRD-0073,tienda_norte,4,68.02,0,272.08,efectivo,completada,2026-01-01 16:14:43,zona_d
VN-0002847,CLI-01138,PRD-0031,tienda_norte,8,295.26,5,2362.08,yape,completada,2026-03-31 19:30:45,zona_a
VN-0002848,CLI-01715,PRD-0031,tienda_norte,2,310.8,0,621.6,tarjeta,completada,2026-02-12 00:33:43,zona_b
VN-0002849,CLI-00875,PRD-0066,tienda_norte,1,696.23,15,696.23,yape,completada,2026-03-26 16:29:58,zona_b
VN-0002850,CLI-00670,PRD-0110,tienda_norte,7,208.82,0,1461.74,tarjeta,completada,2026-01-30 05:53:58,zona_c
VN-0002851,CLI-00392,PRD-0106,tienda_norte,2,221.98,5,443.96,yape,completada,2026-01-22 22:51:27,zona_c
VN-0002852,CLI-01501,PRD-0101,tienda_norte,4,1015.86,10,4063.44,tarjeta,completada,2026-03-01 13:24:53,zona_b
VN-0002853,CLI-01421,PRD-0117,tienda_norte,7,131.51,15,920.57,efectivo,completada,2026-03-23 15:42:52,zona_b
VN-0002854,CLI-01604,PRD-0200,tienda_norte,6,33.95,0,203.7,tarjeta,completada,2026-01-31 07:49:01,zona_b
VN-0002855,CLI-02579,PRD-0145,tienda_norte,4,340.64,0,1362.56,tarjeta,completada,2026-02-05 01:58:27,zona_d
VN-0002856,CLI-00853,PRD-0155,tienda_norte,4,138.1,0,552.4,tarjeta,devuelta,2026-03-24 12:51:59,zona_c
VN-0002857,CLI-01426,PRD-0176,tienda_norte,6,71.08,0,426.48,tarjeta,completada,2026-02-18 07:45:07,zona_d
VN-0002858,CLI-01188,PRD-0054,tienda_norte,1,98.65,0,98.65,tarjeta,devuelta,2026-03-26 11:57:58,zona_a
VN-0002859,CLI-02880,PRD-0079,tienda_norte,7,291.31,0,2039.17,efectivo,completada,2026-01-28 20:39:06,zona_d
VN-0002860,CLI-02009,PRD-0023,tienda_norte,2,61.55,5,123.1,tarjeta,completada,2026-03-10 00:15:11,zona_c
VN-0002861,CLI-01037,PRD-0185,tienda_norte,3,169.81,5,509.43,yape,completada,2026-02-02 06:43:48,zona_c
VN-0002862,CLI-02181,PRD-0086,tienda_norte,6,15.84,10,95.04,efectivo,completada,2026-01-04 02:35:11,zona_a
VN-0002863,CLI-00318,PRD-0082,tienda_norte,1,303.1,0,303.1,efectivo,completada,2026-03-17 21:51:40,zona_d
VN-0002864,CLI-01917,PRD-0165,tienda_norte,2,867.52,5,1735.04,efectivo,completada,2026-01-04 05:17:00,zona_b
VN-0002865,CLI-01044,PRD-0034,tienda_norte,8,104.06,0,832.48,tarjeta,completada,2026-03-29 22:05:28,zona_c
VN-0002866,CLI-01608,PRD-0191,tienda_norte,8,156.18,10,1249.44,efectivo,completada,2026-01-08 13:14:38,zona_b
VN-0002867,CLI-01205,PRD-0117,tienda_norte,4,139.25,10,557.0,transferencia,completada,2026-01-20 13:31:01,zona_c
VN-0002868,CLI-01463,PRD-0200,tienda_norte,3,33.95,0,101.85,tarjeta,completada,2026-03-01 12:55:19,zona_c
VN-0002869,CLI-02083,PRD-0002,tienda_norte,3,35.98,0,107.94,tarjeta,completada,2026-02-21 17:32:01,zona_b
VN-0002870,CLI-01589,PRD-0014,tienda_norte,6,315.58,0,1893.48,tarjeta,completada,2026-03-14 17:32:49,zona_c
VN-0002871,CLI-01780,PRD-0192,tienda_norte,1,88.41,5,88.41,efectivo,completada,2026-01-17 01:06:57,zona_b
